42.3596148,-71.0628389
42.35977172,-71.06284574
42.35992864,-71.06285258
42.3600571,-71.0628571
42.3635939,-71.0558661
42.363654249999996,-71.05603450000001
42.3637146,-71.0562029
42.363753700000004,-71.056311925
42.3637928,-71.05642095
42.3638319,-71.056529975
42.363871,-71.056639
42.3579049,-71.0627487
42.3580053,-71.0627095
42.358109157142856,-71.06273091428571
42.35827227142857,-71.06277294285714
42.35843538571429,-71.06281497142857
42.3585985,-71.062857
42.3587017,-71.0628791
42.35885395,-71.06289625
42.3589669,-71.0628973
42.359132925,-71.062887125
42.359274375,-71.06287897499999
42.3593992,-71.0628612
42.3565541,-71.0523003
42.356721033333336,-71.0523695
42.3521125,-71.0571398
42.35196093333333,-71.05717173333333
42.351809366666664,-71.05720366666667
42.3516578,-71.0572356
42.3515522,-71.0572585
42.35138890909091,-71.05729302727273
42.35122561818182,-71.05732755454545
42.35106232727273,-71.05736208181818
42.350899036363636,-71.05739660909092
42.35073574545454,-71.05743113636363
42.35057191666667,-71.05746549999999
42.35040755,-71.0574997
42.35024318333333,-71.0575339
42.35007881666667,-71.0575681
42.34991445,-71.0576023
42.34975008333333,-71.0576365
42.3624099,-71.0541935
42.3625205,-71.05405743333334
42.3626212,-71.05392813333334
42.362712,-71.0538056
42.36282453333333,-71.05365636666667
42.36293706666667,-71.05350713333333
42.3630496,-71.0533579
42.3576238,-71.0521124
42.35769215,-71.05228905
42.3577605,-71.0524657
42.357830666666665,-71.05264736666666
42.35790083333333,-71.05282903333334
42.357971,-71.0530107
42.3574439,-71.0537791
42.357546140000004,-71.05361386
42.35764838,-71.05344862
42.3532658,-71.0631514
42.35343234285715,-71.063135
42.353598885714284,-71.0631186
42.35376542857143,-71.0631022
42.3631743,-71.0595976
42.363308966666665,-71.05974358333333
42.36344363333333,-71.05988956666667
42.3635783,-71.06003555000001
42.36371296666667,-71.06018153333333
42.363847633333336,-71.06032751666666
42.3639823,-71.0604735
42.3579999,-71.0604608
42.3579707,-71.06035595714286
42.3579415,-71.06025111428572
42.3579123,-71.06014627142858
42.3578831,-71.06004142857142
42.3578539,-71.05993658571428
42.3578247,-71.05983174285714
42.3577955,-71.0597269
42.357746250000005,-71.05954345
42.357697,-71.05936
42.357653060000004,-71.05919777999999
42.35760018,-71.05900254
42.3575473,-71.0588073
42.3574963,-71.0586193
42.3574453,-71.05843130000001
42.3565986,-71.0620763
42.3588367,-71.0567921
42.358937,-71.0567948
42.35905165,-71.0568257
42.35918455,-71.0568673
42.35929715,-71.05689905
42.359407166666664,-71.05692313333333
42.3595349,-71.0569494
42.354348,-71.061732
42.354449,-71.061931
42.354549999999996,-71.06213000000001
42.354651,-71.062329
42.354738049999995,-71.06249170000001
42.3548251,-71.0626544
42.354870514285714,-71.06275534285714
42.35491592857143,-71.06285628571429
42.354961342857145,-71.06295722857143
42.35500675714285,-71.06305817142857
42.35505217142857,-71.06315911428571
42.35509758571428,-71.06326005714286
42.355143,-71.063361
42.3541385,-71.0541073
42.3540809,-71.0542442
42.3540178,-71.0543834
42.35393705,-71.05454474999999
42.35384491818182,-71.05471728181818
42.353741954545455,-71.05490844545454
42.35363899090909,-71.05509960909092
42.35353602727273,-71.05529077272728
42.353433063636366,-71.05548193636365
42.3533301,-71.0556731
42.3532608,-71.0557766
42.3531148,-71.0559079
42.353016,-71.05608244999999
42.3529172,-71.056257
42.353864,-71.062191
42.353776555555555,-71.0620006
42.35368911111111,-71.0618102
42.35360166666667,-71.0616198
42.35351422222222,-71.06142940000001
42.3621519,-71.0565069
42.3620729,-71.0566392
42.3620174,-71.0567404
42.36192,-71.056911
42.3623813,-71.0531619
42.362518071428575,-71.05300935714286
42.36265484285714,-71.05285681428572
42.36279161428571,-71.05270427142857
42.36292211,-71.05255622
42.363046329999996,-71.05241266
42.36317055,-71.05226909999999
42.36329477,-71.05212553999999
42.36341899,-71.05198198
42.3591822,-71.061678
42.35917131428571,-71.06178804285715
42.35916042857143,-71.06189808571429
42.35914954285714,-71.06200812857143
42.35913865714286,-71.06211817142857
42.35912777142857,-71.06222821428571
42.359116885714286,-71.06233825714286
42.359106,-71.0624483
42.35909504999999,-71.062559025
42.3590841,-71.06266975
42.35907315,-71.062780475
42.3578857,-71.0513492
42.3578756,-71.0514769
42.3495392,-71.0570581
42.3496489,-71.0570014
42.349818625,-71.056910425
42.349972275,-71.056833675
42.350125925,-71.056756925
